FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d13,912345753,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,Arnhem CMR Gadgets Reef North West,-11.29,133.8,25/10/2015,9,RLS,12,8:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,5,2,5.0497,POINT (133.8000030517578 -11.289999961853027)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d14,912345753,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,Arnhem CMR Gadgets Reef North West,-11.29,133.8,25/10/2015,9,RLS,12,8:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,15,1,83.8449,POINT (133.8000030517578 -11.289999961853027)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d15,912345753,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,Arnhem CMR Gadgets Reef North West,-11.29,133.8,25/10/2015,9,RLS,12,8:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus fasciatus,Epinephelus fasciatus,7.5,1,8.931,POINT (133.8000030517578 -11.289999961853027)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d16,912345753,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,Arnhem CMR Gadgets Reef North West,-11.29,133.8,25/10/2015,9,RLS,12,8:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus fasciatus,Epinephelus fasciatus,12.5,1,42.2005,POINT (133.8000030517578 -11.289999961853027)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d17,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Beryciformes,Holocentridae,Sargocentron rubrum,Sargocentron rubrum,10,1,27.872,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d18,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,2,0.4096,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d19,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,7.5,9,49.7703,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d1a,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Gobiodon quinquestrigatus,Gobiodon quinquestrigatus,2.5,1,0.5447,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d1b,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,2.5,1,0.1715,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d1c,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,5,1,2.5248,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d1d,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus fasciatus,Epinephelus fasciatus,7.5,1,8.931,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d1e,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,1,0.2048,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d1f,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,2.5,6,1.0291,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d20,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,5,1,1.4605,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d21,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Pleurosicya mossambica,Pleurosicya mossambica,2.5,1,0.1715,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d22,912345754,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,12.5,RLS,10,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,5,2,5.0497,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d23,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,2.5,5,0.8576,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d24,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,5,4,5.8418,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d25,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Pleurosicya mossambica,Pleurosicya mossambica,2.5,1,0.1715,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d26,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,5,1,1.5728,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d27,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,5,1,2.5248,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d28,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Enneapterygius tutuilae,Enneapterygius tutuilae,2.5,1,0.162,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d29,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,2,0.4096,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d2a,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,2.5,3,0.5145,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d2b,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,5,3,4.3814,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d2c,912345755,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,Arnhem CMR Gadgets Reef West,-11.3,133.8,25/10/2015,13,RLS,10,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,5,1,2.5248,POINT (133.8000030517578 -11.300000190734863)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d2d,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Anguilliformes,Muraenidae,Gymnothorax thrysoideus,Gymnothorax thrysoideus,40,1,49.3723,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d2e,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus cavitensis,Ostorhinchus cavitensis,2.5,4,1.5717,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d2f,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus cavitensis,Ostorhinchus cavitensis,5,2,6.6914,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d30,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus grammistes,Meiacanthus grammistes,7.5,1,4.6772,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d31,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,2.5,3,0.5145,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d32,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,5,1,1.4605,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d33,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,2.5,2,0.3959,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d34,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,2.5,1,0.3134,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d35,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Pseudorhombus jenynsii,Pseudorhombus jenynsii,30,1,359.6504,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d36,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus cavitensis,Ostorhinchus cavitensis,2.5,3,1.1788,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d37,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus cavitensis,Ostorhinchus cavitensis,5,3,10.0371,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d38,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus grammistes,Meiacanthus grammistes,7.5,1,4.6772,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d39,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Cryptocentrus fasciatus,Cryptocentrus fasciatus,7.5,2,10.2244,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d3a,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,2.5,7,1.2006,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d3b,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,5,1,1.4605,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d3c,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,2.5,3,0.9403,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d3d,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,5,3,7.5745,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d3e,912345756,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,13,RLS,4,15:00:00,,,2,2,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Taeniura lymma,Taeniura lymma,40,1,805.5862,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d3f,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus quinquelineatus,Cheilodipterus quinquelineatus,2.5,1,0.2389,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d40,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus quinquelineatus,Cheilodipterus quinquelineatus,5,2,4.2114,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d41,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus lineatus,Meiacanthus lineatus,5,1,1.3525,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d42,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Bryaninops amplus,Bryaninops amplus,2.5,13,2.2297,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d43,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,5,5,7.3023,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d44,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,2.5,1,0.198,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d45,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Pinguipedidae,Parapercis snyderi,Parapercis snyderi,5,3,5.0048,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d46,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,1,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Taeniura lymma,Taeniura lymma,50,1,1626.2129,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d47,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus lineatus,Meiacanthus lineatus,2.5,3,0.4865,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d48,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus lineatus,Meiacanthus lineatus,5,1,1.3525,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d49,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Bryaninops amplus,Bryaninops amplus,2.5,5,0.8576,POINT (133.7100067138672 -11.449999809265137)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_6d4a,912345757,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT32,Arnham Shoal,-11.45,133.71,25/10/2015,12.5,RLS,4,15:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,5,5,7.3023,POINT (133.7100067138672 -11.449999809265137)
