year,site_code,survey_date,depth,block,list,transect_1,transect_2,reef_name,lat,long,zone,region,situation,depth_morph,geomorph,Harris_site,report_site,depth_m
2010,GC3,2010-07-04,4.4,1,Inverts,1,1,Mandalbi-Bellaleea,-16.41,139.63,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,4.4
2010,GC3,2010-07-04,4.4,2,Inverts,1,2,Mandalbi-Bellaleea,-16.41,139.63,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,4.4
2010,GC3,2010-07-04,5,1,Inverts,2,3,Mandalbi-Bellaleea,-16.41,139.63,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,5
2010,GC3,2010-07-04,5,2,Inverts,2,4,Mandalbi-Bellaleea,-16.41,139.63,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,5
2010,GC4,2010-07-04,6.4,2,Inverts,1,1,Mandalbi-outer,-16.39,139.63,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,6.4
2010,GC4,2010-07-04,6.8,1,Inverts,2,2,Mandalbi-outer,-16.39,139.63,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,6.8
2010,GC4,2010-07-04,6.8,2,Inverts,2,3,Mandalbi-outer,-16.39,139.63,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,6.8
2010,GC6,2010-07-04,3.2,1,Inverts,1,1,Thabugan Reef,-16.38,139.6,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,3.2
2010,GC6,2010-07-04,5.2,1,Inverts,2,2,Thabugan Reef,-16.38,139.6,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,5.2
2010,GC6,2010-07-04,5.2,2,Inverts,2,3,Thabugan Reef,-16.38,139.6,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,5.2
2010,GC5,2010-07-05,2,1,Inverts,1,1,Thabugan Reef South,-16.38,139.6,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,2
2010,GC5,2010-07-05,2,2,Inverts,1,2,Thabugan Reef South,-16.38,139.6,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,2
2010,GC5,2010-07-05,2.5,1,Inverts,2,3,Thabugan Reef South,-16.38,139.6,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,2.5
2010,GC5,2010-07-05,2.5,2,Inverts,2,4,Thabugan Reef South,-16.38,139.6,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,2.5
2015,NT53,2015-11-07,5.5,1,Inverts,2,1,Dudley Island,-12.881,136.726,Open,Western,Nearshore,Emergent,Fringing,No,No,5.5
2015,NT53,2015-11-07,5.5,2,Inverts,2,2,Dudley Island,-12.881,136.726,Open,Western,Nearshore,Emergent,Fringing,No,No,5.5
2015,NT53,2015-11-07,5,1,Inverts,1,3,Dudley Island,-12.881,136.726,Open,Western,Nearshore,Emergent,Fringing,No,No,5
2015,NT53,2015-11-07,5,2,Inverts,1,4,Dudley Island,-12.881,136.726,Open,Western,Nearshore,Emergent,Fringing,No,No,5
2021,NT53,2021-11-05,4,1,Inverts,1,1,Dudley Island,-12.881,136.726,Open,Western,Nearshore,Emergent,Fringing,No,No,4
2021,NT53,2021-11-05,4,2,Inverts,1,2,Dudley Island,-12.881,136.726,Open,Western,Nearshore,Emergent,Fringing,No,No,4
2021,NT53,2021-11-05,4.5,1,Inverts,2,3,Dudley Island,-12.881,136.726,Open,Western,Nearshore,Emergent,Fringing,No,No,4.5
2021,NT53,2021-11-05,4.5,2,Inverts,2,4,Dudley Island,-12.881,136.726,Open,Western,Nearshore,Emergent,Fringing,No,No,4.5
2015,NT54,2015-11-07,5,1,Inverts,2,1,Dudley Rock,-12.884,136.712,Open,Western,Offshore,Emergent,Shoal,No,No,5
2015,NT54,2015-11-07,5,2,Inverts,2,2,Dudley Rock,-12.884,136.712,Open,Western,Offshore,Emergent,Shoal,No,No,5
2015,NT54,2015-11-07,4,1,Inverts,1,3,Dudley Rock,-12.884,136.712,Open,Western,Offshore,Emergent,Shoal,No,No,4
2015,NT54,2015-11-07,4,2,Inverts,1,4,Dudley Rock,-12.884,136.712,Open,Western,Offshore,Emergent,Shoal,No,No,4
2021,NT54,2021-11-05,5,1,Inverts,2,1,Dudley Rock,-12.884,136.712,Open,Western,Offshore,Emergent,Shoal,No,No,5
2021,NT54,2021-11-05,5,2,Inverts,2,2,Dudley Rock,-12.884,136.712,Open,Western,Offshore,Emergent,Shoal,No,No,5
2021,NT54,2021-11-05,4.5,1,Inverts,1,3,Dudley Rock,-12.884,136.712,Open,Western,Offshore,Emergent,Shoal,No,No,4.5
2021,NT54,2021-11-05,4.5,2,Inverts,1,4,Dudley Rock,-12.884,136.712,Open,Western,Offshore,Emergent,Shoal,No,No,4.5
2015,NT52,2015-11-07,5,1,Inverts,2,1,Dudley Island SE,-12.89,136.73,Open,Western,Nearshore,Emergent,Fringing,No,Yes,5
2015,NT52,2015-11-07,5,2,Inverts,2,2,Dudley Island SE,-12.89,136.73,Open,Western,Nearshore,Emergent,Fringing,No,Yes,5
2015,NT52,2015-11-07,4,1,Inverts,1,3,Dudley Island SE,-12.89,136.73,Open,Western,Nearshore,Emergent,Fringing,No,Yes,4
2015,NT52,2015-11-07,4,2,Inverts,1,4,Dudley Island SE,-12.89,136.73,Open,Western,Nearshore,Emergent,Fringing,No,Yes,4
2021,NT52,2021-11-05,5,1,Inverts,2,1,Dudley Island SE,-12.89,136.73,Open,Western,Nearshore,Emergent,Fringing,No,Yes,5
2021,NT52,2021-11-05,5,2,Inverts,2,2,Dudley Island SE,-12.89,136.73,Open,Western,Nearshore,Emergent,Fringing,No,Yes,5
2021,NT52,2021-11-05,4.5,1,Inverts,1,3,Dudley Island SE,-12.89,136.73,Open,Western,Nearshore,Emergent,Fringing,No,Yes,4.5
2021,NT52,2021-11-05,4.5,2,Inverts,1,4,Dudley Island SE,-12.89,136.73,Open,Western,Nearshore,Emergent,Fringing,No,Yes,4.5
2010,GC2,2010-07-03,8,1,Inverts,2,4,Bowengun,-16.42,139.47,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,8
2015,NT55,2015-11-08,8,1,Inverts,1,1,Brady Rock,-13.68,136.45,Open,Western,Nearshore,Emergent,Shoal,No,Yes,8
2015,NT55,2015-11-08,8,2,Inverts,1,2,Brady Rock,-13.68,136.45,Open,Western,Nearshore,Emergent,Shoal,No,Yes,8
2015,NT55,2015-11-08,10,1,Inverts,2,3,Brady Rock,-13.68,136.45,Open,Western,Nearshore,Emergent,Shoal,No,Yes,10
2015,NT55,2015-11-08,10,2,Inverts,2,4,Brady Rock,-13.68,136.45,Open,Western,Nearshore,Emergent,Shoal,No,Yes,10
2010,GC1,2010-07-03,3.8,1,Inverts,1,1,Lamatha Reef,-16.48,139.27,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,3.8
2010,GC1,2010-07-03,3.8,2,Inverts,1,2,Lamatha Reef,-16.48,139.27,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,3.8
2010,GC1,2010-07-03,4,1,Inverts,2,3,Lamatha Reef,-16.48,139.27,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,4
2010,GC1,2010-07-03,4,2,Inverts,2,4,Lamatha Reef,-16.48,139.27,Open,Mornington,Nearshore,Emergent,Fringing,No,Yes,4
2015,GC11,2015-11-13,19.5,1,Inverts,2,1,Chinamans Reef,-15.89,139.03,Blue,Southern,Offshore,Submerged,Pinnacle,No,Yes,19.5
2015,GC11,2015-11-13,19.5,2,Inverts,2,2,Chinamans Reef,-15.89,139.03,Blue,Southern,Offshore,Submerged,Pinnacle,No,Yes,19.5
2015,GC11,2015-11-13,19,1,Inverts,1,3,Chinamans Reef,-15.89,139.03,Blue,Southern,Offshore,Submerged,Pinnacle,No,Yes,19
2015,GC11,2015-11-13,19,2,Inverts,1,4,Chinamans Reef,-15.89,139.03,Blue,Southern,Offshore,Submerged,Pinnacle,No,Yes,19
2015,GC10,2015-11-13,17,1,Inverts,1,1,Foggy Bottom,-16.07,138.91,Blue,Southern,Offshore,Submerged,Pinnacle,R4,Yes,17
2015,GC10,2015-11-13,17,2,Inverts,1,2,Foggy Bottom,-16.07,138.91,Blue,Southern,Offshore,Submerged,Pinnacle,R4,Yes,17
2015,NT60,2015-11-12,19,1,Inverts,2,1,Groper Shoal,-15.47,137.92,Open,Southern,Offshore,Submerged,Pinnacle,R7,Yes,19
2015,NT60,2015-11-12,19,2,Inverts,2,2,Groper Shoal,-15.47,137.92,Open,Southern,Offshore,Submerged,Pinnacle,R7,Yes,19
2015,NT60,2015-11-12,18.5,1,Inverts,1,3,Groper Shoal,-15.47,137.92,Open,Southern,Offshore,Submerged,Pinnacle,R7,Yes,18.5
2015,NT60,2015-11-12,18.5,2,Inverts,1,4,Groper Shoal,-15.47,137.92,Open,Southern,Offshore,Submerged,Pinnacle,R7,Yes,18.5
2013,NT37,2013-08-09,3,1,Inverts,1,1,Truant Island SW,-11.674,136.823,Open,Wessel,Nearshore,Emergent,Fringing,No,No,3
2013,NT37,2013-08-09,3,2,Inverts,1,2,Truant Island SW,-11.674,136.823,Open,Wessel,Nearshore,Emergent,Fringing,No,No,3
2015,NT37,2015-11-01,6,1,Inverts,1,1,Truant Island SW,-11.674,136.823,Open,Wessel,Nearshore,Emergent,Fringing,No,No,6
2015,NT37,2015-11-01,6,2,Inverts,1,2,Truant Island SW,-11.674,136.823,Open,Wessel,Nearshore,Emergent,Fringing,No,No,6
2015,NT37,2015-11-01,7,1,Inverts,2,3,Truant Island SW,-11.674,136.823,Open,Wessel,Nearshore,Emergent,Fringing,No,No,7
2015,NT37,2015-11-01,7,2,Inverts,2,4,Truant Island SW,-11.674,136.823,Open,Wessel,Nearshore,Emergent,Fringing,No,No,7
